"Primary_Key","School Number","School Year","School Name","Official School Name","LEA Number","LEA Name","Name Prefix Description","Principal First Name","Principal Middle Name","Principal Last Name","Principal Name Suffix","Principal Email","Address Line1","Address Line2","City","State","Zip Code 5","Zip Code 4","Phone Office Area","Phone Office Exch","Phone Office Line","Phone Fax Area","Phone Fax Exch","Phone Fax Line ","Mailing Address Line1","Mailing Address Line2","Mailing City","Mailing State","Mailing Zip Code 5","Mailing Zip Code 4","URL School Address","Sch Operational Status","Sch Operational Status Desc","Opening Effective Date","Closing Date","School Type","School Type Desc","School Program Type","School Program Type Desc","Grade Level Current","Grade Level Approved","Grade Level First Year","Title I","School Calendar Type","School Calendar Description","Extended Hours","School Schedule Type","School Schedule Type Desc","School Designation Type","School Designation Desc","Virtual Status","SBE Region","SBE Region Names","Accreditation Status","Accreditation Status Desc","Federal School Number","College Board Number","School Membership","School Year For Sch Membership","School Teacher Count","School Year For Teachers","Cooperative Innovative HS","Cooperative MMYYYY SBE Approve","First Yr Est ADM","First Yr Est Paid Teacher FTE","Newly Constructed Facility","Occupancy Date","What Facility Will Sch Occupy","Share Space","Share Space Describe","New Sch Population From","List Of Closing Schools","County Code","County Description","Opening In School Year","Locale Type","Locale Type Desc","School Closings?","School Systartstatus","Record Created Timestamp","Record Created By","Last Changed Timestamp","Last Changed By"
"9204412024","920441","2024","Green Hope High","Green Hope High","920","Wake County Schools","Ms","Alison","-","Cleveland","-","acleveland@wcpss.net","2500 Carpenter Upchurch Road","-","Cary","NC","27519","-","919","380","3700","919","626","4369","-","-","-","-","-","-","http://greenhopehigh.wcpss.net/","1","Open","30-JUN-99","-","R","Regular School","N","None","09:10:11:12:XG","09:10:11:12","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","SA","SACS","370472002489","342709","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:19PM","jan_macpherson"
"9204422024","920442","2024","Hilburn Drive Academy","Hilburn Drive Academy","920","Wake County Schools","Ms","Kathryn","-","Fehling","-","kfehling@wcpss.net","7100 Hilburn Drive","-","Raleigh","NC","27613","-","919","571","6800","919","626","4450","-","-","-","-","-","-","http://www.wcpss.net/hilburnacademy","1","Open","30-JUN-96","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05:06:07:08","P2:P3:PK:KG:01:02:03:04:05:06:07:08","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002033","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:21PM","jan_macpherson"
"9204432024","920443","2024","Highcroft Elementary","Highcroft Elementary","920","Wake County Schools","Ms","Katherine","-","Shearin","-","kshearin@wcpss.net","5415 Highcroft Drive","-","Cary","NC","27519","-","919","460","3527","919","704","2319","-","-","-","-","-","-","http://www.wcpss.net/highcroftdrivees","1","Open","01-JUL-04","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002743","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:21PM","jan_macpherson"
"9204442024","920444","2024","Heritage Middle","Heritage Middle","920","Wake County Schools","Ms","Jo","Ellen","Newhouse","-","jnewhouse@wcpss.net","3400 Rogers Road","-","Wake Forest","NC","27587","-","919","562","6204","919","670","4218","-","-","-","-","-","-","http://heritagems.wcpss.net","1","Open","30-JUN-03","-","R","Regular School","N","None","06:07:08","06:07:08","-","-","Y","Year Round","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002682","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:21PM","jan_macpherson"
"9204452024","920445","2024","Heritage High","Heritage High School","920","Wake County Schools","Mr","Scott","-","Lyons","-","slyons@wcpss.net","1150 Forestville Road","-","Wake Forest","NC","27587","-","919","570","5600","919","670","4212","-","-","-","-","-","-","http://heritagehs.wcpss.net/","1","Open","01-JUL-10","-","R","Regular School","N","None","09:10:11:12","09:10:11:12","09:10:11:12","-","T","Traditional","-","-","-","P","Public","NOTVIRTUAL","3","North Central","SA","SACS","370472003226","344118","-","-","-","-","N","-","872","43","Y","01-JUL-10","-","N","-","East Wake, Knightdale, Leesville, Millbrook, Wake Forest-Rolesville and Wakefield","-","092","Wake","2011","11","City, Large","N","-","04-27-2010 12:03PM","gwendolyn_tucker","07-21-2020 02:21PM","jan_macpherson"
"9204462024","920446","2024","Hodge Road Elementary","Hodge Road Elementary","920","Wake County Schools","Ms","Felecia","-","Dorsey","-","fdorsey@wcpss.net","2128 Mingo Bluff Boulevard","-","Knightdale","NC","27545","-","919","266","8599","919","670","4285","-","-","-","-","-","-","http://hodgeroades.wcpss.net/","1","Open","30-JUN-95","-","R","Regular School","M","Magnet","PK:KG:01:02:03:04:05","PK:KG:01:02:03:04:05","-","-","Y","Year Round","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472001677","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:22PM","jan_macpherson"
"9204472024","920447","2024","Holly Springs Elementary","Holly Springs Elementary","920","Wake County Schools","Ms","Danielle","-","Clark","-","dclark2@wcpss.net","401 Holly Springs Road","-","Holly Springs","NC","27540","-","919","557","2660","919","670","4301","-","-","-","-","-","-","http://www.wcpss.net/hollyspringses","1","Open","30-JUN-96","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","Y","Year Round","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002035","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:23PM","jan_macpherson"
"9204482024","920448","2024","Hunter Elementary","Hunter Elementary","920","Wake County Schools","Mr","Robert","-","Moore","-","rmoore4@wcpss.net","1018 E Davie St","-","Raleigh","NC","27601","1624","919","856","7676","919","670","4243","-","-","-","-","-","-","http://hunteres.wcpss.net/","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472001866","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:24PM","jan_macpherson"
"9204492024","920449","2024","Holly Ridge Elementary","Holly Ridge Elementary","920","Wake County Schools","Mr","Joy","-","Gorman","-","jgorman@wcpss.net","900 Holly Springs Road","-","Holly Springs","NC","27540","-","919","577","1300","919","670","4361","-","-","-","-","-","-","http://www.wcpss.net/hollyridgees","1","Open","30-JUN-03","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002683","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:23PM","jan_macpherson"
"9204502024","920450","2024","Holly Ridge Middle","Holly Ridge Middle","920","Wake County Schools","Ms","Jennifer ","-","Newby","-","jnewby@wcpss.net","950 Holly Springs Road","-","Holly Springs","NC","27540","-","919","577","1335","919","670","4350","-","-","-","-","-","-","http://hollyridgems.wcpss.net/","1","Open","30-JUN-03","-","R","Regular School","N","None","06:07:08","06:07:08","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002684","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:23PM","jan_macpherson"
"9204512024","920451","2024","Harris Creek Elementary","Harris Creek Elementary","920","Wake County Schools","Mr","Timothy","-","Huber","-","thuber@wcpss.net","3829 Forestville Road","-","Raleigh","NC","27616","-","919","217","5100","919","670","4404","-","-","-","-","-","-","http://www.wcpss.net/harriscreekes","1","Open","02-JUL-05","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","Y","Year Round","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002805","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 12:00AM","EDDIE","07-21-2020 02:20PM","jan_macpherson"
"9204522024","920452","2024","Jeffreys Grove Elementary","Jeffreys Grove Elementary","920","Wake County Schools","Ms","Maria","-","Ventura","-","mventura@wcpss.net","6119 Creedmoor Rd","-","Raleigh","NC","27612","-","919","881","4910","919","626","4359","-","-","-","-","-","-","http://www.wcpss.net/jeffreysgrovees","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472001867","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:38PM","jan_macpherson"
"9204532024","920453","2024","Jones Dairy Elementary","Jones Dairy Elementary","920","Wake County Schools","Ms","Altonia","-","Bransome","-","abransome@wcpss.net","1100 Jones Dairy Road","-","Wake Forest","NC","27587","-","919","562","6181","919","670","4388","-","-","-","-","-","-","http://www.wcpss.net/jonesdairyes","1","Open","01-JUL-04","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","Y","Year Round","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002744","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:38PM","jan_macpherson"
"9204542024","920454","2024","Heritage Elementary","Heritage Elementary","920","Wake County Schools","Ms","Amy","-","Harmon","-","aharmon@wcpss.net","3500 Rogers Road","-","Wake Forest","NC","27587","-","919","562","6000","919","670","4216","-","-","-","-","-","-","http://heritagees.wcpss.net/","1","Open","30-JUN-96","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","Y","Year Round","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002038","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:20PM","jan_macpherson"
"9204552024","920455","2024","Holly Springs High","Holly Springs High","920","Wake County Schools","Mr","Robert","-","Morrison","-","rmorrison@wcpss.net","5329 Cass Holt Road","-","Holly Springs","NC","27540","-","919","577","1444","919","670","4382","-","-","-","-","-","-","http://www.wcpss.net/hollyspringshs","1","Open","02-JUL-06","-","R","Regular School","N","None","09:10:11:12:XG","09:10:11:12","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","SA","SACS","370472002847","341902","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:23PM","jan_macpherson"
"9204562024","920456","2024","Joyner Elementary","Joyner Elementary","920","Wake County Schools","Ms","Jennifer","-","Zezza","-","jzezza@wcpss.net","2300 Lowden St.","-","Raleigh","NC","27608","1726","919","856","7650","919","670","4276","-","-","-","-","-","-","http://joyneres.wcpss.net/","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","PK:KG:01:02:03:04:05","PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472001868","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:38PM","jan_macpherson"
"9204572024","920457","2024","Holly Grove Elementary","Holly Grove Elementary","920","Wake County Schools","Mr","Benjamin","-","Cline","-","bcline@wcpss.net","1451 Avent Ferry Road","-","Holly Springs","NC","27540","-","919","577","1700","919","589","6509","-","-","-","-","-","-","http://www.wcpss.net/hollygrovees","1","Open","02-JUL-06","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","Y","Year Round","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472002899","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:22PM","jan_macpherson"
"9204582024","920458","2024","Holly Grove Middle","Holly Grove Middle School","920","Wake County Schools","Mr","Eric","-","Burleson","-","sburleson@wcpss.net","1401 Avent Ferry Road","-","Holly Springs","NC","27540","-","919","567","4177","919","670","4208","-","-","-","-","-","-","http://hollygrovems.wcpss.net","1","Open","01-JUL-10","-","R","Regular School","N","None","06:07:08","06:07:08","06:07:08","-","Y","Year Round","-","Q","Quarterly","P","Public","NOTVIRTUAL","3","North Central","-","-","370472003208","-","-","-","-","-","N","-","1009","50","Y","01-JUL-10","-","N","-","Fuquay-Varina, Holly Ridge, Lufkin, North Carner, West Lake Middle","-","092","Wake","2011","11","City, Large","N","-","04-27-2010 11:57AM","gwendolyn_tucker","07-21-2020 02:22PM","jan_macpherson"
"9204592024","920459","2024","Hortons Creek Elementary","Hortons Creek Elementary School","920","Wake County Schools","Mrs","Sandy","-","Chambers","-","schambers@wcpss.net","7615 O'Kelly Chapel Rd","-","Cary","NC","27519","-","919","694","8660","919","704","2078","-","-","-","-","-","-","http://www.wcpss.net/hortonscreekes","1","Open","01-JUL-17","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","PK:KG:01:02:03:05","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472003414","-","-","-","-","-","N","-","500","22","Y","01-AUG-17","-","N","-","School 920307 - Alston Ridge Elementary :School 920501 - Mills Park Elementary ","-","092","Wake","2018","11","City, Large","N","-","10-21-2016 05:33PM","sloeffler","07-21-2020 02:24PM","jan_macpherson"
"9204602024","920460","2024","Kingswood Elementary","Kingswood Elementary","920","Wake County Schools","Ms","Sherry","-","Schliesser","-","sschliesser@wcpss.net","200 E. Johnson Street","-","Cary","NC","27513","-","919","460","3481","919","670","4286","-","-","-","-","-","-","http://kingswoodes.wcpss.net/","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472001869","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:39PM","jan_macpherson"
"9204642024","920464","2024","Knightdale Elementary","Knightdale Elementary","920","Wake County Schools","Ms","Teresa","-","James","-","tjames@wcpss.net","109 Ridge St ","-","Knightdale","NC","27545","-","919","266","8540","919","670","4287","-","-","-","-","-","-","http://www.wcpss.net/knightdalees","1","Open","30-JUN-90","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472001870","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:39PM","jan_macpherson"
"9204662024","920466","2024","Knightdale High","Knightdale High","920","Wake County Schools","Mr","Keith","-","Richardson","-","krichardson@wcpss.net ","100 Bryan Chalk Lane","-","Knightdale","NC","27545","-","919","217","5350","919","694","8599","-","-","-","-","-","-","http://knightdalehs.wcpss.net/","1","Open","01-JUL-04","-","R","Regular School","N","None","09:10:11:12:XG","09:10:11:12","-","-","M","Modified","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","SA","SACS","370472002745","342124","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","06-28-2021 11:11AM","rsiwiec"
"9204672024","920467","2024","Laurel Park Elementary","Laurel Park Elementary","920","Wake County Schools","Mr","H.","Allen","Ellzey (Interim)","-","aellzey@wcpss.net","2450 Laura Duncan Rd","-","Apex","NC","27523","-","919","290","2333","919","670","4261","-","-","-","-","-","-","http://laurelparkes.wcpss.net","1","Open","01-JUL-08","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","Y","Year Round","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472003019","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:40PM","jan_macpherson"
"9204682024","920468","2024","Lacy Elementary","Lacy Elementary","920","Wake County Schools","Ms","Sherrill","-","Miller","-","smiller@wcpss.net","2001 Lake Boone Trail","-","Raleigh","NC","27607","6766","919","881","4920","919","670","4365","-","-","-","-","-","-","http://lacyes.wcpss.net","1","Open","30-JUN-90","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472001871","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:40PM","jan_macpherson"
"9204692024","920469","2024","Leesville Road Elementary","Leesville Road Elementary","920","Wake County Schools","Mr","Ari","-","Cohen","-","acohen@wcpss.net","8402 Pride Way","-","Raleigh","NC","27613","1004","919","870","4200","919","589","6765","-","-","-","-","-","-","http://les.wcpss.net/","1","Open","30-JUN-92","-","R","Regular School","N","None","KG:01:02:03:04:05","KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","3","North Central","-","-","370472000077","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","092","Wake","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-21-2020 02:41PM","jan_macpherson"
